user_id,asset_id,token_id,amount
did:axn:922a1f92-b6f2-4280-a6e4-15683d81d00b,did:axn:4251b2b6-d5dc-41d0-a886-57ba9d803fe1,c18e3be0f3ce44256f17d2ed8c9d4dcdcbc77f6d6dcd99347c85cc78e514f382,1000.0
did:axn:922a1f92-b6f2-4280-a6e4-15683d81d00b,did:axn:88fe0a9c-bdab-4735-a5f6-48e8011949cc,907393c95b1c91bc1934b9b975855b591222a9ae6eac03f14223b7973b9715fb,1000.0
did:axn:922a1f92-b6f2-4280-a6e4-15683d81d00b,did:axn:2b7ab101-7410-48f3-95bf-3724b2208120,cca468ea4a632dbb2625de50ce4555704718eb81cbf2f674eec505b74ce83e93,1000.0
did:axn:922a1f92-b6f2-4280-a6e4-15683d81d00b,did:axn:290de9f5-5135-49cf-8176-46b1862df739,13c8833607e52d64f4702f92caf8aa96318e9ea6b14f52f3686605314b40fe53,1000.0
did:axn:922a1f92-b6f2-4280-a6e4-15683d81d00b,did:axn:2646cb28-039e-4fd9-a1f7-9886f1c18e32,51d0a9f9757443a3022d77540fa42409b4af9ece8b79d87cc3df05b6ed05bb84,9979869.0
